station_code,station_name,lat,lon
SMKR,Sham Kauria,26.0358,84.8330
SMKT,Somankatti,15.7667,75.6326
SML,Shimla,31.1028,77.1599
SMLA,SAMLAYA JN,22.4840,73.3021
SMLG,Shimiliaguda,18.3036,82.9571
SMLT,SAMLOTI,32.0989,76.3609
SMM,SALIYAMANGALAM,10.7793,79.2753
SMND,SARMATANR,24.3449,85.6555
SMNE,SOMTANE,18.9522,73.1455
SMNH,SOMNATH,20.8961,70.4083
SMNN,Shri Makri Nath Nagar,28.1799,74.8246
SMO,SEMAPUR,25.5245,87.4704
SMP,SHAMBHUPURA,24.7714,74.6419
SMPA,Shampura,25.2229,75.2331
SMPR,Shri Madhopur,27.4576,75.5983
SMQL,SHAMLI,29.4446,77.3162
SMR,SAMDHARI JN,25.8372,72.5730
SMRL,SAMRALA,30.8243,76.1825
SMRR,SUMRERI,24.0069,78.3994
SMSR,Samaswara,22.0485,79.3348
SMT,SALAMATPUR,23.4616,77.6727
SMTA,SAMUKTALA ROAD,26.4833,89.6347
SMTG,Saheed Matangini,22.3020,87.9081
SMTL,SIMARIATAL,25.9220,78.3043
SMTN,Somthan,21.6915,79.9515
SMU,SAMBHU,30.4290,76.6841
SMV,Sumaoli,26.3730,77.9155
SMVB,RL Smvt Bengaluru,12.9848,77.8319
SMWA,SOMESHWARA,13.5566,77.5140
SMX,Simurali,23.0413,88.5102
SMZ,SARAI MIR,26.0281,82.9240
SN,Sukna,26.7909,88.3635
SNA,Sadanapura,22.6025,73.0125
SNAD,Saniyad,22.0507,73.1204
SNAP,SONA ARJUNPUR,29.7583,77.4525
SNBR,SONUABARY,26.1728,92.3101
SNC,S NARAYAN CHPLA,26.9810,82.3962
SNCA,SONACHARA,25.9846,91.1431
SND,SONDIMRA,23.4769,85.7824
SNDD,SINDHUDURG,16.1113,73.6793
SNDI,SENDURAI,11.2565,79.1688
SNDT,Sindri Town,23.6610,86.4799
SNDY,SANDAI,28.5726,79.9910
SNE,SHENOLI,17.2007,74.2529
SNF,SANAT NAGAR,17.4616,78.4359
SNGN,SANGANER,26.8141,75.7722
SNGP,SINGHPUR,23.2540,81.4075
SNGR,SANGANAPUR,19.1886,76.7364
SNH,SAUNSHI,15.2068,75.2958
SNHR,SANKHAI,23.7964,72.1773
SNI,SINDI,20.8164,78.8833
SNIE,SATH NARAINI,25.7953,81.0394
SNK,SINDKHEDA,21.2340,74.7354
SNKB,SONKHAMB,21.2743,78.7256
SNKE,SUNEHTI KHARKHARI,29.9131,77.6835
SNKG,SANKARAGUMMANUR HALT,15.1672,77.2355
SNKL,SANKARANKOVIL,9.1765,77.5259
SNKR,Sanka,23.5269,86.6162
SNKX,Sankra,20.7474,81.5919
SNL,SANAHWAL,30.8374,75.9795
SNLR,SANTALPUR,23.7592,71.1815
SNM,SITANAGARAM,18.6725,83.3755
SNMY,Sindri Marshalling Yard,23.6670,86.4662
SNN,SONEGAON,20.6293,78.7097
SNO,SOMANUR,11.0872,77.1864
SNP,SONIPAT,28.9894,77.0173
SNPH,SHANKAPUR HALT,18.0661,78.4021
SNPR,SINGARPUR,27.1162,77.7237
SNQ,SANKARPUR,24.4276,86.6376
SNR,SHYAMNAGAR,22.8288,88.3804
SNRA,SANWARA,25.8455,83.9101
SNRR,SANSARPUR,23.6790,80.3473
SNS,SASNI,27.7043,78.1225
SNSI,SAINAGAR SHIRDI,19.7808,74.4807
SNSL,SONSHELU,21.2744,74.6623
SNSN,SONASAN,23.4916,72.8958
SNT,SAINTHIA,23.9497,87.6812
SNTD,Santaldih,23.5967,86.4831
SNTH,Sonthaliya,27.4004,75.5317
SNV,Sondad,21.0798,80.0941
SNVR,SANVATSAR,19.8833,74.5606
SNX,SANEH ROAD,29.6897,78.4494
SNYN,SONIYANA,25.1232,74.6257
SNZ,Sherganj,28.3805,79.8049
SOA,SANOSRA,21.7481,71.7895
SOAE,SOMRA BAZAR,23.1392,88.4330
SOB,SILANIBARI,27.2006,94.0334
SOD,SOJAT ROAD,25.8622,73.7557
SOE,Sheopur Kalan,25.6755,76.7004
SOF,Saota,23.4840,87.9752
SOG,SURATGARH JN,29.3242,73.9072
SOGR,SOGRA,22.1538,84.4595
SOH,SIROHI ROAD,24.7910,73.0398
SOHL,Sohal,31.9742,75.3483
SOJ,SAROJINI NAGAR,28.5812,77.1963
SOJN,SIHOR GUJARAT,21.7248,71.9572
SOL,Solan,30.9079,77.0975
SOM,SOMNA,28.0527,77.9482
SONA,SONAMUKHI,23.2935,87.4148
SONH,Seonan Halt,25.2857,85.0119
SONI,SONI,26.5273,78.5552
SONR,Saoner Junction,21.3875,78.9250
SONW,SONWARSA HALT,25.0436,85.6692
SOP,SHIUPUR,25.3554,82.9470
SOPR,SONMA PRANPUR(H,25.6314,86.2264
SOQ,SOMPUR ROAD,15.4215,75.8721
SOR,SONAGIR,25.7307,78.4091
SORD,SUR ROAD,21.7780,72.1471
SORI,SORAI,23.5517,77.8482
SORO,SORO,21.2911,86.6925
SOS,SOMESAR,25.5202,73.4510
SOT,Shohratgarh,27.3747,82.9693
SOU,Supaul,26.1176,86.6030
SOW,Suhsarai,25.2739,85.5300
SOY,Sukrimangela,22.9070,79.8343
SP,SAIDAPET,13.0242,80.2242
SPAM,SENJI PANAMBAKKAM,13.0939,79.8328
SPB,Sonekpur Halt,28.6303,78.6931
SPBK,SPBK,29.3241,76.4138
SPD,SUPEDI,21.7585,70.3764
SPDM,SINGHPUR DUMRA,25.0658,79.8965
SPDR,SHEOPRASADNAGER,23.3036,82.7899
SPE,SULLURUPETA,13.6965,80.0182
SPF,STUARTPURAM,15.8680,80.4069
SPGL,Sarai Gopal,25.5487,81.8223
SPGR,SAMPIGE ROAD,13.2702,76.7610
SPHL,SHAMPURHALLI,16.8754,77.0331
SPJ,SAMASTIPUR JN,25.8583,85.7874
SPK,SAPEKHATI,27.1104,95.1609
SPL,SUNDARAPERUMAL KOVIL,10.9417,79.3006
SPLE,SUJNIPARA,24.5716,88.0368
SPN,SHAHJEHANPUR,27.8942,79.9046
SPO,SURPURA,27.7067,73.4422
SPP,SHAHPUR PATOREE,25.6394,85.5813
SPPA,SHERPUR DHIPURA,25.5999,85.8482
SPPR,SHUDNIPUR,25.6263,82.6405
SPQ,SORUPETA,26.4997,91.0761
SPRA,Sillipur,26.0817,77.0316
SPRD,SINGAPURAM ROAD,19.2587,83.4031
SPRM,Sitapuram Halt,18.8144,83.9829
SPRN,SALEMPUR HALT,26.3064,86.0817
SPS,Shripat Shrikhand,23.6138,88.0988
SPSR,SARPESWAR PH,20.4829,85.7450
SPT,SOMPETA,18.9813,84.5815
SPTR,SILAPATHAR,26.2006,92.9376
SPV,Sivapur,13.6471,75.9393
SPX,SAPATGRAM,26.3347,90.1096
SPY,Sarsonpuri,20.7806,81.6380
SPYA,Sipaya,26.5650,84.3265
SPZ,SAMPLA,28.7819,76.7733
SQB,SINGHABAD,24.9150,88.2919
SQD,SATTIRAKKUDI,9.4002,78.7049
SQF,SUKRITIPUR,24.9131,92.5828
SQL,SONTALAI,22.6130,77.9498
SQN,SARAI KANSRAI,25.5166,82.3452
SQQ,SALAGAON,20.5643,85.9575
SQR,SULTANPUR LODI,31.2117,75.2030
SQS,SIGSIGI,24.2606,83.8533
SQW,Sidhwalia,26.3338,84.6670
SR,SABLI ROAD,23.0348,71.9526
SRA,SEMRA,26.7119,84.8137
SRAS,SIRAS,26.2571,76.0011
SRBA,Saragbundia,22.2123,82.7323
SRBG,Sarobag,25.2729,86.4760
SRBZ,SEHARABAZAR,23.1100,87.8042
SRC,SANTRAGACHI JN,22.5839,88.2840
SRDW,SHRIMAD DWARAKAPURI,27.3647,79.5696
SRE,SAHARANPUR,29.9605,77.5417
SRF,Sagar Jambagaru,14.1427,75.1547
SRGH,Surajgarh,28.3017,75.7343
SRGM,SRIRANGAM,10.8579,78.6963
SRGP,SARAGIPALLI,20.9840,84.5654
SRGR,Saraygarh,26.2195,86.8059
SRGT,SURENDRANAGAR GATE,22.7346,71.6361
SRI,SALMARI,25.6157,87.8375
SRID,SHRIDHAM,23.0338,79.4844
SRJ,SHANKARGARH,25.1813,81.6190
SRJK,Suraj Kunda,26.1427,81.2029
SRJM,SIRJAM,23.4039,86.8351
SRJN,Sirajnagar Halt,23.8186,88.2708
SRKI,SEMARKHERI,24.2889,78.1777
SRKN,Sherekan,29.5552,74.4350
SRL,SAROLA,18.9477,74.6483
SRM,Sarna,32.2527,75.5785
SRMN,Semraon,25.3952,84.5270
SRMP,Sirsi Mukhdumpr,28.6332,78.6352
SRMR,SRIRAMPURAM,17.1173,79.2124
SRMT,Sirmuttra,26.5189,77.3752
SRNK,Soron,27.8834,78.7485
SRNR,SRIRAMNAGAR,16.3066,77.8659
SRNT,SARNATH,25.3760,83.0326
SRO,SIRATHU,25.6506,81.3179
SRP,SERAMPORE,22.7540,88.3380
SRPB,SRIRAMPUR ASSAM,26.4269,89.9039
SRPJ,SWARUPGANJ,24.6582,72.9319
SRPM,SIRIPURAM,16.4126,80.2951
SRPR,SARUPSAR JN,29.3532,73.6949
SRPU,SRIPUR HALT,25.2571,88.0440
SRR,SHORANUR JN,10.7589,76.2722
SRRG,SURERGOTH,27.1828,76.6054
SRSI,Sarsi,25.8633,87.2852
SRSL,Sirsala,28.4267,75.1295
SRSO,Sarsoo,24.9198,85.3537
SRT,SATUR,9.3575,77.9216
SRTE,Soorothee,26.6578,77.7028
SRTL,SHERTALAI,9.6910,76.3252
SRTN,SIBSAGAR TOWN,26.9900,94.6435
SRU,SALEMPUR JN,26.2980,83.9233
SRUR,SIRPUR TOWN,19.4791,79.5604
SRVN,Sravanur,12.7434,76.3556
SRVT,SIRUVATTUR,11.6363,78.9439
SRVX,SURAVALI,15.2919,73.9393
SRW,Shri Karanpur,29.8444,73.4587
SRWN,SARASWATINAGAR,21.2514,81.6039
SRX,SURA NUSSI,31.3806,75.5420
SRY,SIRARI,25.1329,85.9526
SRZ,SARDARGARH,29.3642,73.7408
SS,SHIRSOLI,20.9330,75.5076
SSA,Sirsa,29.5392,75.0349
SSB,SHAKURBASTI,28.6802,77.1299
SSC,Shahi,28.5882,79.6910
SSD,SHAMSABAD,27.4699,79.4382
SSF,Sirsuphal,18.3063,74.5730
SSG,SHIU SAGAR ROAD,24.9995,83.8955
SSGJ,SURSARAIGHAT JH,24.0234,82.1249
SSGR,Sisai Gulabrai,26.2824,83.7769
SSI,Shirsai,18.3147,74.5780
SSIA,SUISA,23.1968,85.9090
SSKA,SISARKA,28.4313,78.8463
SSKL,Suskal,22.3164,73.8061
SSL,SIRSAUL,26.2973,80.4629
SSM,SASARAM,24.9559,84.0194
SSN,SASON,21.5595,84.0392
SSNR,Satsang Nagar Halt,24.4903,86.6817
SSNS,SHAHEED S N SINGH HALT,26.2010,86.0429
SSPD,Sadashivapet Road,17.4836,77.8728
SSPN,SATYA SAI P NILAYAM,14.1605,77.7576
SSPR,SADASHIBAPUR,20.7353,85.5047
SSR,SARERI,25.6976,74.6241
SSRH,SHASAN HALT,25.6860,86.1970
SSU,Sasa Musa,26.5276,84.3571
SSV,SASVAD ROAD,18.4732,73.9546
SSW,SARSAWA,30.0242,77.4240
SSZ,SADDA SINGHWALA,30.0283,75.3248
ST,SURAT,21.2066,72.8408
STA,SATNA,24.5686,80.8277
STBJ,Sitabanji,21.5002,85.7905
STD,Satrod,29.1089,75.8212
STDR,Satadhar,21.2839,70.7212
STE,Sagarkatte,12.4234,76.4789
STF,Sikta,27.0244,84.6805
STJT,SATHAJAGAT,25.6310,85.8678
STKT,SASTHANKOTTA,9.0323,76.5989
STKW,Sultanpur Kalia,28.4605,76.8693
STL,SIMULTALA,24.7134,86.5418
STLB,Sitalpur Bengal,21.7741,87.6728
STLI,SITHOULI,26.1456,78.1870
STLR,SITALPUR,25.7687,85.0366
STM,ST THOMAS MOUNT,12.9949,80.1994
STN,SITARAMPUR,23.7239,86.8965
STNL,Satnali,28.3823,75.9662
STNR,Sitalnagar,28.0442,74.2450
STP,SITAPUR,27.5587,80.6978
STPD,SITAFAL MANDI,17.4283,78.5203
STPT,SITAMPET,16.7974,81.2112
STR,SATARA,17.6884,74.0637
STSN,SHAITAN SINGH NAGAR,27.0522,72.4681
STUR,SATULUR,16.2545,80.1388
STVA,SATYAVADA,16.7999,81.6699
STW,SAHATWAR,25.8278,84.2955
STZ,Satraon,26.2836,83.8214
SUA,SARDIHA,22.3806,87.1236
SUBR,Subhagpur,27.2625,82.0176
SUC,Sunak,23.6041,73.2100
SUCH,SUCHINDRAM,8.1495,77.4668
SUD,SUDHANI,25.7279,87.8795
SUDR,SUNDERPUR,25.8574,85.7883
SUDV,SUMMADEVI,18.8089,84.4673
SUH,SULEHALLI,17.0804,77.0523
SUI,Sui,28.8992,76.0614
SUIA,SURAINCHA,27.3365,80.8301
SUJ,SARJU,27.1119,81.6481
SUJH,Sujangarh,27.7088,74.4637
SUJR,SUJRA,29.0127,77.2613
SUKU,Suku,18.7143,82.7261
SUL,SULADHAL,16.0017,74.6781
SULH,Sulhani,30.8719,74.8651
SUM,SUMMIT,20.2118,74.3431
SUMR,SUMER,23.6246,77.8794
SUNM,SUNAMAI HALT,28.0974,78.2205
SUNR,SURENDRANAGAR,22.7443,71.6301
SUP,Srungavarapukota,18.1162,83.1325
SUR,SOLAPUR JN,17.6645,75.8934
SURI,SIURI,23.8902,87.5327
SURL,SURELI,26.1189,76.0771
SURP,Suratpura,28.6620,75.4068
SURR,Surera,29.3949,74.6879
SUT,SUTLANA,25.9708,72.9514
SUU,SULUR ROAD,11.0496,77.1173
SUW,SUKHISEWANIYAN,23.3408,77.4860
SUX,SUDIYUR,9.6029,78.4823
SUZ,SUBANSIRI HALT,27.6558,94.7797
SV,SIWAN JN,26.2107,84.3593
SVA,SUWASRA,24.0698,75.6483
SVB,Savni,20.9945,70.4715
SVC,Siwan Kachari,26.2267,84.3487
SVD,SARWARI,19.7646,75.9397
SVF,SRI VENKATAPERU,13.5116,79.5143
SVG,SAWALGI,17.3395,76.7111
SVGA,Sivaganga,9.8530,78.4991
SVH,Sonadanga,23.6364,88.3541
SVHE,SISVINHALLI,15.4300,75.3194
SVI,SAGARPALI,25.7580,84.0987
SVJR,SHIVAJINAGAR,18.5317,73.8511
SVKD,SAVAR KUNDLA,21.3351,71.3127
SVKS,SIVAKASI,9.4633,77.7892
SVL,Sevaliya,22.8079,73.3443
SVM,SANVERDAM CHUCH,15.2641,74.1087
SVN,SIVUNGAON,19.1087,77.5445
SVNR,SAVANUR,14.9617,75.4063
SVO,Sanvrad,27.5219,74.5186
SVPI,SHIVPURI,25.4384,77.6382
SVPM,S VENKTESWRPALM,14.8067,79.9823
SVPR,SRIVILLIPUTTUR,9.4975,77.6449
SVQ,SIVOK,26.8801,88.4687
SVR,SEVVAPET ROAD,13.1250,79.9667
SVRP,SHIVANARAYANPUR,25.2937,87.3331
SVS,Srinivaspur,13.3283,78.2062
SVT,SHIVPURA,23.2564,76.0076
SVTN,SHIVATHAN,15.4777,74.5189
SVUR,SEVUR,12.9718,79.1898
SVV,Srivaikuntam,8.6225,77.9063
SVW,SHIVNI SHIVAPUR,20.6743,77.0490
SVX,SAVARDA,17.4050,73.5155
SVZ,SARAI HARKHU,25.8359,82.5063
SW,SEHRAMAU,28.3608,80.2966
SWA,SAHJANWA,26.7631,83.2147
SWAR,SEWAR,27.1779,77.4255
SWC,SHIVRAMPUR,25.2194,80.8268
SWCR,SEMEN CHAPARI HALT,27.7236,94.8869
SWD,Sanawad,22.1758,76.0746
SWDE,SIWAHA,29.3403,76.4563
SWE,SIWAITH,25.5770,81.8693
SWF,SATHIN ROAD,26.4898,73.5097
SWG,Sidhwan,31.0956,75.5470
SWI,SWAMIMALAI,10.9422,79.3288
SWJ,SIAJULI HALT,27.6558,94.7797
SWM,SAWAI MADHOPUR,26.0183,76.3562
SWNI,Siwani,28.9148,75.6041
SWNR,SEWA NAGAR,28.5793,77.2277
SWO,Sonwara,30.8941,77.0042
SWPR,SEWAPURI,25.3508,82.7695
SWQ,Sangwi,22.2913,81.1865
SWR,SONUA,22.5765,85.4641
SWRT,SAHAWAR TOWN,27.7948,78.8313
SWS,SUWANSA,25.6988,82.1466
SWT,Shivwala Tehu,27.3829,78.2246
SWV,SAWANTWADI ROAD,15.8665,73.7853
SWW,Shahanagar Timarua,27.4165,78.2597
SWX,Saidanwala,30.9172,74.6797
SXA,SAGPHATA,21.5740,76.3921
SXB,SAMBRE,15.8911,74.5931
SXD,SIDULI,23.6494,87.2123
SXE,SILA KHERI HALT,29.3899,76.6129
SXF,SOBHAPUR,22.7274,78.2919
SXK,SHAJAHANPURCORT,27.8909,79.9135
SXN,SONAKHAN,22.1666,84.5196
SXP,SANKOPARA,24.7177,87.9345
SXQ,SUAHERI,29.4368,78.1908
SXR,SERNDANUR,11.8691,79.5183
SXT,SALEM TOWN,11.6600,78.1621
SXX,SALBARI,26.5461,89.1055
SXZM,SOPORE,34.2580,74.4512
SY,SIRKAZHI,11.2403,79.7264
SYA,SALAIA,23.8461,79.9691
SYC,SARAI CHANDI,25.5394,81.9796
SYE,Sindewahi,20.2955,79.6688
SYF,Semai,26.2827,77.5163
SYH,SAIYEDPUR BHTRI,25.5397,83.2330
SYJ,SAIDRAJA,25.2535,83.3512
SYK,SAIDKHANPUR,26.8985,81.4622
SYL,SALPURA,24.7737,76.7330
SYM,SAVALYAPURAM,16.1028,79.8195
SYN,SAYAN,21.3172,72.8903
SYQ,SINHAN,22.2346,69.7297
SYU,SARAYAN,27.3963,81.0429
SYW,SINDURWA,26.4921,81.5694
SYWN,SAIYID SARAWAN,25.4950,81.6138
SYZ,SONAI,27.5705,77.8874
SZ,SALAWAS,26.1400,73.0145
SZA,SAROTRA ROAD,24.3771,72.5920
SZB,SARONA CABIN,21.2533,81.5736
SZE,SONARDIH,23.7915,86.2651
SZF,SATBAHINI,24.3866,83.8491
SZH,Saonga Halt,21.5201,78.8712
SZM,SUBZI MANDI,28.6687,77.1997
SZN,Shahbaznagar,27.9289,79.8870
SZP,Shahjahanpur,27.8934,79.9045
SZR,SARUPATHAR,26.1956,93.8620
SZV,Sivadi,12.0399,78.1188
SZY,Silak Jhori,18.9822,81.6729
SZZ,SABIRA,21.2369,86.6292
TA,TANUR,10.9795,75.8806
TAA,TADLA PUSAPALLI,17.6263,79.9542
TABU,Talaburu,22.3582,85.7559
TAC,TATICHERLA,14.7484,77.5950
TADA,TADA,13.5879,80.0354
TAE,TADALI,20.0348,79.1875
TAKU,TAKU,22.5156,77.8158
TALL,TALL JN,25.3787,85.9547
TAM,Tilaivilagam,10.4187,79.4354
TAN,TARANA ROAD,23.2646,76.0670
TAO,TAMNA,23.2690,86.3523
TAP,TAPANG,20.0529,85.5810
TAPA,TAPA,30.3028,75.3661
TAR,THARSA,21.2566,79.4147
TAS,Thasra,22.7978,73.2217
TAT,Tummanamgutta,13.7074,78.3793
TATA,TATANAGAR JN,22.7690,86.2006
TATI,TATI,22.5584,84.9185
TAV,Talala Junction,21.0418,70.5222
TAY,TALAIYUTHU,8.7842,77.7294
TAZ,TARGAON,17.5142,74.1558
TB,Tharbitia,26.2185,86.6574
TBA,Timba Road,22.7816,73.3859
TBAE,TRIBENI,22.9904,88.3981
TBB,TILBHITA,24.6773,87.8426
TBH,TATIBAHAR,26.9800,93.8198
TBL,TARCHERRA BRLRM,27.2050,77.1041
TBM,TAMBARAM,12.9260,80.1192
TBMS,TAMBARAM SANATORIUM,12.9380,80.1316
TBN,TIMARNI,22.3759,77.2294
TBR,Taiabpur,26.3928,88.1545
TBT,TALBAHAT,25.0393,78.4146
TBU,THARBAN,19.2683,77.6710
TBV,TIMBARVA,21.1463,73.1444
TBX,Tilbhum,24.4658,92.2455
TCH,Tiruchchuli,9.5374,78.1975
TCL,TYAKAL,12.9841,78.0705
TCN,Tiruchendur,8.5018,78.1171
TCNR,TIRUCHANUR,13.6313,79.4557
TCR,THRISUR,10.5148,76.2079
TCT,Tiruchitrambalam,10.2652,79.2302
TDD,TADEPALLIGUDEM,16.8100,81.5263
TDH,Tindharia,26.8516,88.3328
TDK,TADUKU,13.5020,79.5265
TDL,TUNDLA JN,27.2077,78.2333
TDLE,TILDANGA,24.7867,87.8738
TDN,TIRUPARANKNDRM,9.8794,78.0660
TDO,TANDA URMAR,31.6722,75.6376
TDP,TODARPUR,27.5796,80.0200
TDPM,Todikkapulam Halt,11.1532,76.2686
TDPR,TIRUPADRIPULYUR,11.7489,79.7533
TDR,TIRUVIDAIMARUTHUR,10.9906,79.4537
TDU,TANDUR,17.2504,77.5850
TDV,THONDEBHAVI,13.5035,77.5146
TDW,TANDWAL,30.2339,76.9887
TEA,Taregna,25.3552,85.0381
TEG,TIRBEDIGANJ,26.6675,81.2811
TEK,Tekkali Halt,18.6053,84.2312
TEL,TENALI JN,16.2424,80.6404
TELI,TELI,11.9331,79.4051
TELO,TELO,23.8110,86.1339
TELY,Telia,24.8059,87.0262
TEN,TIRUNELVELI,8.7364,77.7080
TENI,TENI,10.3642,77.9776
TEO,TEEGAON,21.6370,78.4603
TEP,Tempa,20.6782,79.6052
TERH,Terha Halt,25.9956,84.8494
TET,TETULMARI,23.8144,86.3436
TETA,TELTA,25.8066,87.8422
TFGN,Tufanganj,26.3033,89.6676
TGA,TEGHRA,25.5110,85.9418
TGDE,THANGUNDI,16.8038,77.0683
TGE,THEKERAGURI,26.1992,92.4039
TGH,TITAGARH,22.7417,88.3741
TGL,TUGGALI,15.3110,77.5301
TGM,TANGARMUNDA,22.0941,84.3586
TGN,TALEGAON,18.7348,73.6720
TGP,TULJAPUR,20.8007,78.8082
TGQ,TENGANMADA,22.5070,81.9958
TGRL,Tangiriapal,21.1641,85.9258
TGT,TINAI GHAT,15.4491,74.4045
TGU,TARIGOPPULA,16.4857,80.8363
TH,TINICH,26.8823,82.6397
THA,Tehta,25.1131,84.9850
THAN,THAN JN,22.5790,71.2065
THB,THANA BIHPUR JN,25.3936,86.9348
THBN,THANA BHAWAN,29.5927,77.4104
THDR,THANDLA RD,23.0327,74.6669
THE,Thawe Junction,26.4390,84.3944
THEA,Thalera,25.3153,75.7377
THED,TAUHEED,26.0849,87.9309
THJ,TALHERI BUZURG,29.7669,77.6443
THKU,Thallak,14.4509,76.6754
THL,TIRUVALAM,12.9748,79.2457
THM,THALYAT HAMIRA,26.9927,71.0774
THMR,THATHANA MITHRI,27.0551,74.8980
THN,TOLAHUNSE,14.3992,75.9646
THO,TULIN,23.3784,85.9021
THP,Taherpur,23.2594,88.5431
THPR,TIPPAPUR,18.1941,78.3774
THR,Thara,26.3569,77.8507
THUR,THURIA,23.8332,75.5546
THV,THERUBALI,19.3358,83.4213
THVM,THIVIM,15.6296,73.8761
THW,THARWAI,25.5392,81.9147
THX,TOVALAI,8.2283,77.5062
THY,THADI,17.6864,83.0643
THZI,Takazhi,9.3496,76.3991
TI,TIRUNINRAVUR,13.1237,80.0269
TIA,TILAYA,24.8220,85.4011
TIBI,Tibi,29.5429,74.5016
TIC,TIMMACHIPURAM,10.9524,78.3753
TID,TAGDI,22.2964,71.9486
TIG,TITLAGARH,20.2844,83.1544
TIHU,TIHU,26.4713,91.2677
TIK,Tik,29.8508,76.5273
TIL,TILRATH,25.4412,86.0685
TIM,TIMMANACHERLA,15.1635,77.3941
TIP,TATTAPPARAI,8.8286,78.0225
TIR,TIRUR,10.9178,75.9219
TIS,TATISILWAI,23.3698,85.4357
TISI,TISI,21.3830,74.3648
TIT,TALIT,23.2933,87.8191
TIU,TILARU,18.4705,84.0727
TIW,TIVARI,26.5547,72.8896
TJ,THANJAVUR,10.7781,79.1383
TJD,TAJPUR DEHMA,25.7281,83.9297
TJH,Tajgadh,22.3510,73.9048
TJM,TURINJAPURAM,12.3370,79.0907
TJNR,Taj Nagar,28.3861,76.8265
TJP,TAJPUR,23.2170,75.9236
TJW,Tejpurwa Halt,25.9401,84.8197
TK,TUMKUR,13.3330,77.1024
TKA,TEHARKA,25.3002,78.9173
TKB,TUPKADIH,23.7136,86.0639
TKBG,TEKA BIGHA HALT,25.4650,85.4852
TKBN,TSAKIBANDA,15.1635,77.1781
TKC,THAKURKUCHI,26.2340,91.9223
TKDC,TUGLAKABAD CABIN,28.4589,77.3030
TKE,Tarikere Junction,13.7109,75.8122
TKG,Thakurganj,26.4269,88.1297
TKH,Thakurtola,21.6520,86.9707
TKHA,TAKHA,27.1357,78.7673
TKHE,TAKARKHEDE,21.0349,75.1670
TKI,TAKLI,20.8333,77.6569
TKJ,TILAK BRIDGE,28.6276,77.2380
TKLB,Takli Bhansali,21.3611,78.9831
TKLE,Tikani,25.1084,86.9932
TKLN,Tarrakalan,25.9717,76.9018
TKMG,Tikamgarh,24.7673,78.8407
TKMY,TAKLIMIYA,19.4538,74.6798
TKN,TANKUPPA,24.7040,85.1194
TKND,Trivikramdeo Nagar,26.3019,84.7090
TKO,TAKKOLAM,13.0238,79.6771
TKOT,TOKKOTTU,12.8182,74.8582
TKP,Takipur,24.3032,87.9206
TKPL,TIKIRAPAL HALT,21.5356,86.9446
TKPY,TURAKAPALLI,15.0927,77.6285
TKQ,TRIKARPUR,12.1422,75.1761
TKR,TAKARI,17.1298,74.3634
TKRA,Tikra Ph,21.6641,87.5311
TKRI,TIKIRI,19.1777,83.0991
TKRP,Tikauli Rawatpur,26.3990,80.6132
TKRU,TAKHRAU,27.2742,79.2125
TKS,TOKISUD,23.6786,85.2393
TKT,TIKKOTTI,11.4904,75.6262
TKTB,THAKURBARI,26.7976,92.6995
TKU,Tanakallu,13.9224,78.2012
TKUR,TAPPA KHAJURIA,27.5794,80.7616
TKWD,TIKEKARWADI,17.6150,75.9335
TKYR,TIKARIA,24.9954,80.8644
TL,TILONIYA,26.6527,74.9342
TLA,TITVALA,19.2965,73.2027
TLAM,TULSI ASHRAM,25.3423,83.3512
TLB,TALWA BAZAR,24.6947,86.5563
TLC,Talchhapar,27.8248,74.4870
TLD,TILDA,21.5507,81.7946
TLE,Talgaria,23.6816,86.3355
TLGP,Talguppa,14.2140,74.9141
TLGR,TULSI NAGAR,26.2151,82.6517
TLH,TILHAR,27.9730,79.7418
TLHD,TALCHER ROAD,20.8867,85.2079
TLHR,TALCHER,20.9323,85.2004
TLI,Tulwara Jhil,29.4935,74.5798
TLJ,TALJHARI,25.0824,87.7417
TLKH,TALAKHAJURI,26.1769,81.7361
TLM,TRISULAM,12.9806,80.1661
TLMD,TRILOCHAN MAHDO,25.5647,82.8044
TLMG,TALMADUGU,19.6418,78.3964
TLMR,Teliamura,23.8612,91.6177
TLN,TALNI,20.7542,78.2300
TLNH,TILAUNCHI,26.3382,80.0268
TLNR,TALANALLUR,11.4364,79.2413
TLO,TALANDU,23.0098,88.3451
TLR,Tulsipur,27.5318,82.4114
TLRA,TALARA,32.2390,75.9039
TLS,Bettahalsoor,13.1669,77.6062
TLT,TILATI,17.5036,76.0693
TLU,TARLUPADU,15.6605,79.2195
TLV,TALVADYA,21.9273,76.4438
TLWA,THALWARA,26.0727,85.8975
TLY,THALASSERY,11.7531,75.4930
TLZ,TALAVLI,23.9035,75.5968
TMA,Tamuria,26.2457,86.3528
TMB,Temburu,18.6336,84.1270
TMC,TALAMANCHI,14.6071,79.9982
TMD,TALMADLA,18.2392,78.3566
TME,TUTI MELUR,8.8084,78.1458
TMGN,Thamla Mogana,24.8756,73.9348
TMH,TIN MILE HAT,26.4366,88.2800
TMKA,Tomka,21.1073,85.9754
TML,TENMALAI,10.6128,76.6938
TMLP,TIRUMALPUR,12.9563,79.6735
TMLU,TUMMALACHERUVU,16.5277,79.8030
TMPM,TIMMAPURAM,17.2889,82.4504
TMPY,TUMBOLI,9.5192,76.3219
TMQ,TIRUMANGALAM,9.8248,77.9909
